	MOVIEID	TITLE	GENRES	REALEASE	(no genres listed)	Action	Adventure	Animation	Children	Comedy	Crime	Documentary	Drama	Fantasy	Film-Noir	Horror	IMAX	Musical	Mystery	Romance	Sci-Fi	Thriller	War	Western	count	mean	SCORE	title
3115	77561	Железный человек 2	Action,Adventure,Sci-Fi,Thriller,IMAX	2010.0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	17695	3.43040406894603	3.4241712339479884	Железный человек 2
3116	952	Around the World in 80 Days	Adventure,Comedy	1956.0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2865	3.462652705061082	3.4241582955951104	
3117	3947	Get Carter	Action,Crime,Drama,Thriller	1971.0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	893	3.547592385218365	3.4241069739086245	
3118	244178	Варяг	Adventure,Drama,Thriller		0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1151	3.519548218940052	3.4238123115010226	Варяг
3119	7459	Карандиру	Crime,Drama	2003.0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	409	3.693154034229829	3.4237664685886458	Карандиру
3120	7074	Navigator, The	Comedy	1924.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	3.759146341463415	3.4234754269175647	
3121	61026	Битва у Красной скалы	Action,Adventure,Drama,War	2008.0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	622	3.60048231511254	3.423473443103303	Битва у Красной скалы
3122	190939	Простая просьба	Crime,Mystery,Thriller	2018.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1341	3.505219985085757	3.4231776527741364	Простая просьба
3123	8117	Быстрые стволы	Action,Comedy	1999.0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	429	3.6794871794871793	3.4230893612214475	Быстрые стволы
3124	3221	Draughtsman's Contract, The	Drama	1982.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	531	3.6299435028248586	3.422896432310269	
3125	54256	Лихач	Comedy	2007.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1951	3.4792414146591493	3.422890616716482	Лихач
3126	2290	Stardust Memories	Comedy,Drama	1980.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1215	3.5131687242798355	3.4227209217590437	
3127	1465	Роузвуд	Action,Drama	1997.0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1163	3.51719690455718	3.422708030346418	Роузвуд
3128	1794	Любовь и смерть на Лонг-Айленде	Comedy,Drama	1997.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1265	3.509486166007905	3.4226324652649263	Любовь и смерть на Лонг-Айленде
3129	80185	Газовая страна	Documentary	2010.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	392	3.70280612244898	3.422569521169107	Газовая страна
3130	2437	Уайльд	Drama	1997.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	902	3.5443458980044347	3.422560622619112	Уайльд
3131	3189	Мой пёс Скип	Children,Drama	1999.0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2134	3.473992502343018	3.4225212844110744	Мой пёс Скип
3132	8623	Roxanne	Comedy,Romance	1987.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3043	3.458593493263227	3.4224996174841547	
3133	42197	Молчи в тряпочку	Comedy,Crime	2005.0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	701	3.579172610556348	3.422493564247901	Молчи в тряпочку
3134	3033	Космические яйца	Comedy,Sci-Fi	1987.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15933	3.429172158413356	3.4222824096987203	Космические яйца
3135	275245	Нет	Horror,Mystery,Sci-Fi,Thriller	2022.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1193	3.514249790444258	3.4222433366831218	Нет
3136	85788	Астрал	Fantasy,Horror,Thriller	2010.0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	3290	3.4554711246200607	3.4221186448435184	Астрал
3137	33437	Дэнни Цепной пес	Action,Crime,Drama,Thriller	2005.0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1950	3.477948717948718	3.421731323246719	Дэнни Цепной пес
3138	81817	Карлос	Crime,Drama,Thriller	2010.0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	299	3.787625418060201	3.4213439363242246	Карлос
3139	4212	Смерть на Ниле	Crime,Mystery	1978.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	842	3.551068883610452	3.421084064195028	Смерть на Ниле
3140	8482	Picture of Dorian Gray, The	Drama,Fantasy,Horror	1945.0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	467	3.65524625267666	3.420957745374941	
3141	164981	Союзники	Action,Drama,Romance,Thriller,War	2016.0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	998	3.530561122244489	3.420935272680925	Союзники
3142	3604	Gypsy	Musical	1962.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	599	3.6035058430717855	3.420881572909927	
3143	48744	Клуб Shortbus	Comedy,Drama,Romance	2006.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1026	3.52729044834308	3.4207149588741004	Клуб Shortbus
3144	34162	Незваные гости	Comedy,Romance	2005.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15063	3.4279691960432848	3.4207100111878885	Незваные гости
3145	271917	Костюм	Crime,Drama,Thriller	2022.0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	394	3.697969543147208	3.4205528209557063	Костюм
3146	5026	Братство волка	Action,Mystery,Thriller	2001.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	3677	3.4502311667119936	3.4205085396398625	Братство волка
3147	224	Дон Жуан де Марко	Comedy,Drama,Romance	1995.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	9254	3.432191484763345	3.4203850878112165	Дон Жуан де Марко
3148	25793	Vampyr	Fantasy,Horror	1932.0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	391	3.6994884910485935	3.420193872857615	
3149	2284	Королева бандитов	Drama	1994.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	396	3.6957070707070714	3.4200429470515044	Королева бандитов
3150	2557	Один против всех	Drama,Thriller	1998.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	427	3.675644028103045	3.4200124736820805	Один против всех
3151	8711	Mr. Blandings Builds His Dream House	Comedy	1948.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	508	3.63484251968504	3.419985571802121	
3152	66785	Хороший, плохой, долбанутый	Action,Adventure,Comedy,Western	2008.0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	686	3.5787172011661808	3.4197171340745114	Хороший, плохой, долбанутый
3153	58351	Город Бога 2	Drama	2007.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	418	3.680622009569378	3.419694256986189	Город Бога 2
3154	2425	Генерал	Crime	1998.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	647	3.588098918083462	3.419574708236365	Генерал
3155	2371	Fletch	Comedy,Crime,Mystery	1985.0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	7939	3.433240962337826	3.41950910028951	
3156	48412	Спасатель	Action,Adventure,Drama	2006.0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1123	3.516473731077471	3.4194188621615016	Спасатель
3157	109578	Воздушный маршал	Action,Mystery,Thriller	2014.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2199	3.468394724874943	3.418895117952045	Воздушный маршал
3158	2085	101 далматинeц	Adventure,Animation,Children	1961.0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10746	3.428950307091011	3.4188228270784515	101 далматинeц
3159	183197	Dave Chappelle: Equanimity	Comedy	2017.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	3.8145454545454553	3.4188115539734607	
3160	69712	Мой ангел-хранитель	Drama	2009.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	882	3.5419501133786846	3.41862227842204	Мой ангел-хранитель
3161	1611	Мой личный штат Айдахо	Drama,Romance	1991.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	3081	3.4537487828627067	3.4184581787648947	Мой личный штат Айдахо
3162	26241	The Devils	Drama	1971.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	291	3.7920962199312713	3.41845519783237	
3163	7155	Девочки из календаря	Comedy	2003.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1626	3.485239852398524	3.4183826917206197	Девочки из календаря
3164	145839	Защитник	Drama	2015.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	713	3.570827489481066	3.418365853526832	Защитник
3165	3852	Дао Стива	Comedy	2000.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1981	3.4729934376577485	3.418149392891507	Дао Стива
3166	61132	Солдаты неудачи	Action,Adventure,Comedy,War	2008.0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	11070	3.427958446251129	3.418144118097281	Солдаты неудачи
3167	224280	Не время умирать	Action,Adventure,Mystery,Thriller	2020.0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1626	3.4849323493234934	3.4181193952487923	Не время умирать
3168	4410	Something Wild	Comedy,Crime,Drama	1986.0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1003	3.5259222333001	3.4177184416751225	
3169	176933	Иностранец	Action,Thriller	2017.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	941	3.5329436769394262	3.417634869503671	Иностранец
3170	53972	Крепкий орешек 4.0	Action,Adventure,Crime,Thriller	2007.0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	8783	3.4299783673004667	3.417624639087617	Крепкий орешек 4.0
3171	85020	Механик	Action,Drama,Thriller	2011.0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2678	3.457617625093353	3.417149688775824	Механик
3172	2237	Без предела	Drama	1998.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	456	3.654605263157895	3.4170215796672925	Без предела
3173	2989	For Your Eyes Only	Action,Adventure,Thriller	1981.0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5211	3.437535981577432	3.416759433183344	
3174	5279	Impromptu	Comedy,Romance	1991.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	357	3.719887955182073	3.4166805263134226	
3175	200354	В погоне за Бонни и Клайдом	Crime,Drama,Mystery,Thriller	2019.0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	656	3.5815548780487805	3.4165863633772404	В погоне за Бонни и Клайдом
3176	6722	Однажды в Китае 2	Action,Romance	1992.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	452	3.6559734513274336	3.416563767693043	Однажды в Китае 2
3177	39234	Северная страна	Drama	2005.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	811	3.5499383477188657	3.416520970089904	Северная страна
3178	292	Эпидемия	Action,Drama,Sci-Fi,Thriller	1995.0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	30011	3.4200126620239244	3.4164082925497774	Эпидемия
3179	27857	Как на небесах	Drama,Musical,Romance	2004.0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	289	3.790657439446367	3.416385643376257	Как на небесах
3180	5066	Спеши любить	Drama,Romance	2002.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	3500	3.447285714285714	3.416381853055249	Спеши любить
3181	103810	РЭД 2	Action,Comedy,Crime,Thriller	2013.0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2541	3.4588744588744587	3.416314403545649	РЭД 2
3182	91535	Эволюция Борна	Action,Adventure,Drama,Thriller,IMAX	2012.0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	5060	3.4376482213438737	3.416277654524181	Эволюция Борна
3183	3194	Way We Were, The	Drama,Romance	1973.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1374	3.49490538573508	3.4162165947646974	
3184	4008	Рожденный четвертого июля	Drama,War	1989.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	4882	3.4377304383449405	3.4156176006939782	Рожденный четвертого июля
3185	52287	В гости к Робинсонам	Action,Adventure,Animation,Children,Comedy,Sci-Fi	2007.0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2747	3.4548598471059337	3.415565805158098	В гости к Робинсонам
3186	179085	Ритуал	Horror	2017.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1121	3.5115967885816235	3.415357770141647	Ритуал
3187	1101	Лучший стрелок	Action,Romance	1986.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	25471	3.419575203172235	3.415339835751144	Лучший стрелок
3188	213914	Грейхаунд	War	2020.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	806	3.5490074441687347	3.415207350859552	Грейхаунд
3189	167064	Я вам не негр	Documentary	2017.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	346	3.726878612716763	3.4151998894627726	Я вам не негр
3190	48783	Флаги наших отцов	Drama,War	2006.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2037	3.4680903289150717	3.415155295055176	Флаги наших отцов
3191	1571	Каждый ищет своего кота	Comedy,Romance	1996.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	487	3.6365503080082138	3.415143067865074	Каждый ищет своего кота
3192	746	Force of Evil	Film-Noir	1948.0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	375	3.7026666666666666	3.415136931446692	
3193	74152	Зак Галифианакис: Концерт в The Purple Onionа	Comedy,Documentary	2006.0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	386	3.694300518134715	3.415036011498416	Зак Галифианакис: Концерт в The Purple Onionа
3194	5605	Крысолов	Drama	1999.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	308	3.7646103896103895	3.4148170939371023	Крысолов
3195	2528	Logan's Run	Action,Adventure,Sci-Fi	1976.0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6287	3.431604898997932	3.4144830383502223	
3196	139120	Мустанг	Drama	2015.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	345	3.726086956521739	3.4142536109667576	Мустанг
3197	7895	Принесите мне голову Альфредо Гарсия	Crime,Drama,Thriller	1974.0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	426	3.6666666666666665	3.4141755816558743	Принесите мне голову Альфредо Гарсия
3198	67734	Парк культуры и отдыха	Comedy,Drama	2009.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4118	3.4401408450704225	3.414030683574916	Парк культуры и отдыха
3199	62250	Гоморра	Crime,Drama	2008.0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	731	3.560875512995896	3.4138533183042394	Гоморра
3200	4166	Серия 7: Претенденты	Action,Drama	2001.0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	684	3.570906432748538	3.413802227353664	Серия 7: Претенденты
3201	861	Полицейская история 3: Суперполицейский	Action,Comedy,Crime,Thriller	1992.0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2841	3.45160154875044	3.4137792972310392	Полицейская история 3: Суперполицейский
3202	48385	Борат	Comedy	2006.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20260	3.418978282329714	3.413675971927018	Борат
3203	25927	Чужестранец	Drama,Film-Noir,Thriller	1946.0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	449	3.652561247216036	3.413446996644676	Чужестранец
3204	34811	Дилер 2	Action,Crime,Drama,Thriller	2004.0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	316	3.753164556962025	3.413427388077176	Дилер 2
3205	14	Никсон	Drama	1995.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6932	3.428808424697057	3.413325292377163	Никсон
3206	116799	Врожденный порок	Comedy,Crime,Drama,Mystery,Romance	2014.0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1736	3.474942396313364	3.4131452123332284	Врожденный порок
3207	309	Red Firecracker, Green Firecracker (Pao Da Shuang Deng)	Drama	1994.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	467	3.6423982869379015	3.4128496372668327	
3208	3658	Quatermass and the Pit	Horror,Sci-Fi	1967.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	482	3.634854771784232	3.412594346460207	
3209	6609	Евангелие от Матфея	Drama	1964.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	310	3.758064516129033	3.412536417800097	Евангелие от Матфея
3210	85354	Враг государства No1: Легенда	Action,Crime	2008.0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	412	3.6723300970873782	3.4124215059524907	Враг государства No1: Легенда
3211	2287	Them!	Horror,Sci-Fi,Thriller	1954.0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1719	3.474694589877836	3.4124039817155905	
3212	198	Странные дни	Action,Crime,Drama,Mystery,Sci-Fi,Thriller	1995.0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	10270	3.422638753651412	3.412217464818122	Странные дни
3213	3304	Blue Collar	Crime,Drama	1978.0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	408	3.674019607843137	3.4119070948273955	
3214	648	Миссия невыполнима	Action,Adventure,Mystery,Thriller	1996.0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	47758	3.413972528162821	3.4117342701916984	Миссия невыполнима
3215	2474	Color of Money, The	Drama	1986.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3857	3.439331086336531	3.411624390212459	
3216	93498	Игра изменилась	Drama	2012.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	507	3.622287968441815	3.4115496558685336	Игра изменилась
3217	97225	Монстры на каникулах	Animation,Children,Comedy	2012.0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3682	3.440385659967409	3.4113802102597868	Монстры на каникулах
3218	4440	Big Boss, The (Fists of Fury) (Tang shan da xiong)	Action,Thriller	1971.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	652	3.5751533742331287	3.411360790894548	
3219	167380	Собачья жизнь	Comedy,Drama	2017.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	505	3.622772277227723	3.411322277091846	Собачья жизнь
3220	86644	Форсаж 5	Action,Crime,Drama,Thriller,IMAX	2011.0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	4152	3.437018304431599	3.411301408266092	Форсаж 5
3221	6755	Бабба Хо-Теп	Comedy,Horror	2002.0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2623	3.4517727792603887	3.4110872691911105	Бабба Хо-Теп
3222	82463	Ещё один год	Drama	2010.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	452	3.64712389380531	3.411046526313733	Ещё один год
3223	5685	Настоящие женщины всегда в теле	Comedy,Drama	2002.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	817	3.5416156670746632	3.411017184933446	Настоящие женщины всегда в теле
3224	3859	Глаза Тэмми Фэй	Documentary	2000.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	468	3.638888888888889	3.410942957594408	Глаза Тэмми Фэй
3225	25868	Ball of Fire	Comedy,Romance	1941.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	310	3.7548387096774194	3.410821151933888	
3226	74677	Согласные на всё исправляют мир	Documentary	2009.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	324	3.739197530864197	3.410399885389374	Согласные на всё исправляют мир
3227	211	Версия Браунинга	Drama	1994.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	614	3.5838762214983717	3.410381884529263	Версия Браунинга
3228	199974	Отель Мумбаи: Противостояние	Drama,Thriller	2019.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	413	3.668280871670702	3.410362582474426	Отель Мумбаи: Противостояние
3229	6021	American Friend, The (Amerikanische Freund, Der)	Crime,Drama,Mystery,Thriller	1977.0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	407	3.671990171990172	3.410306958202141	
3230	2481	Меня зовут Джо	Drama,Romance	1998.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	482	3.6307053941908713	3.4099453398376904	Меня зовут Джо
3231	27820	Рассказ плачущего верблюда	Documentary,Drama	2003.0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	314	3.748407643312102	3.409725266741834	Рассказ плачущего верблюда
3232	204878	Меня зовут Долемайт	Comedy,Drama	2019.0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	685	3.564963503649635	3.4097168388073658	Меня зовут Долемайт
3233	49793	Мы - одна команда	Drama	2006.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	988	3.5172064777327936	3.409602483407975	Мы - одна команда
3234	65596	Враг государства No1	Action,Crime,Drama,Thriller	2008.0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	490	3.626530612244898	3.409578940468488	Враг государства No1
3235	50160	Мисс Поттер	Drama	2006.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	698	3.561604584527221	3.409380774024157	Мисс Поттер
3236	71304	Жажда	Drama,Horror	2009.0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	752	3.550531914893617	3.4092768112950798	Жажда
3237	58490	Мисс Петтигрю	Comedy,Romance	2008.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	713	3.55820476858345	3.4092380644801787	Мисс Петтигрю
3238	77837	Вы не знаете Джека	Drama	2010.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	412	3.66626213592233	3.4087718709159947	Вы не знаете Джека
3239	4645	Исцеление	Crime,Horror,Thriller	1997.0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	460	3.639130434782609	3.4086067279365024	Исцеление
3240	5055	Дракон: История Брюса Ли	Action,Drama	1993.0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2136	3.4580992509363297	3.4084718686498365	Дракон: История Брюса Ли
3241	27329	Потерянный рай 2	Documentary	2000.0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	283	3.782685512367491	3.408289085570965	Потерянный рай 2
3242	4803	Play Misty for Me	Drama,Thriller	1971.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1048	3.509064885496183	3.4080308338966363	
3243	4976	Айрис	Drama	2001.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	882	3.5277777777777777	3.407799767599529	Айрис
3244	7944	Night of the Iguana, The	Drama,Thriller	1964.0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	312	3.746794871794872	3.4077072334657377	
3245	1047	A Long Kiss at Night	Action,Drama,Thriller	1996.0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	10253	3.4178289281185994	3.4075155549665075	A Long Kiss at Night
3246	4116	Hollywood Shuffle	Comedy	1987.0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	559	3.59660107334526	3.4074624177613657	
